2026-04-08 14:45:32,467 | INFO | Run log file: runs/logs/run_20260408_144532.log
2026-04-08 14:46:53,558 | INFO | [arxiv_raw] 7/10 id=2603.11258v1 in_window=True domain_match=True prefilter_hits=[] anchor_hits=[] published=2026-03-11 19:37:15+00:00 lead_author=Nicolas Baradel title=Continuous-time modeling and bootstrap for Schnieper's reserving
2026-04-08 14:46:53,558 | INFO | [arxiv_raw] 8/10 id=2603.01821v1 in_window=True domain_match=True prefilter_hits=[] anchor_hits=[] published=2026-03-02 12:53:29+00:00 lead_author=Jonathan Klinge title=Asymptotics of Ruin Probabilities in a Subordinated Cramér-Lundberg Model
2026-04-08 14:46:53,558 | INFO | [arxiv_raw] 9/10 id=2602.20412v1 in_window=True domain_match=True prefilter_hits=[] anchor_hits=[] published=2026-02-23 23:22:41+00:00 lead_author=Aayush Dhakal title=SimLBR: Learning to Detect Fake Images by Learning to Detect Real Images
2026-04-08 14:46:53,558 | INFO | [arxiv_raw] 10/10 id=2602.20404v1 in_window=True domain_match=True prefilter_hits=[] anchor_hits=[] published=2026-02-23 22:56:32+00:00 lead_author=Xihe Gu title=$κ$-Explorer: A Unified Framework for Active Model Estimation in MDPs
2026-04-08 14:46:53,559 | INFO | After lookback filter: 10
2026-04-08 14:46:53,559 | INFO | Dropped by domain prefilter: 0
2026-04-08 14:46:53,559 | INFO | After combined query+prefilter: 10
2026-04-08 14:46:53,559 | INFO | Dropped as already seen: 3
2026-04-08 14:46:53,559 | INFO | Seen registry total: 6
2026-04-08 14:46:53,559 | INFO | [drop_seen] id=2603.14543v1 title=Gradient Boosting for Spatial Panel Models with Random and Fixed Effects
2026-04-08 14:46:53,559 | INFO | [drop_seen] id=2603.01821v1 title=Asymptotics of Ruin Probabilities in a Subordinated Cramér-Lundberg Model
2026-04-08 14:46:53,559 | INFO | [drop_seen] id=2602.20412v1 title=SimLBR: Learning to Detect Fake Images by Learning to Detect Real Images
2026-04-08 14:46:53,559 | INFO | Search snapshot written to runs/search/arxiv_search_20260408_144532.json
2026-04-08 14:46:53,559 | INFO | Papers to score: 7
2026-04-08 14:46:53,559 | INFO | [dw_queue] request=1/7 paper_id=2604.05143v1 title=Existence of a classical solution to the integro-differential equation arising in the Cramér--Lundberg non-life insurance model with proportional investment
2026-04-08 14:46:53,559 | INFO | [dw_queue] request=2/7 paper_id=2604.02400v1 title=Varying risk exposure in auto insurance: a weighted tweedie framework for experience rating an cancellation penalties
2026-04-08 14:46:53,559 | INFO | [dw_queue] request=3/7 paper_id=2603.20333v1 title=Bounded Coupled AI Learning Dynamics in Tri-Hierarchical Drone Swarms
2026-04-08 14:46:53,560 | INFO | [dw_queue] request=4/7 paper_id=2603.13803v1 title=ALTIS: Automated Loss Triage and Impact Scoring from Sentinel-1 SAR for Property-Level Flood Damage Assessment
2026-04-08 14:46:53,560 | INFO | [dw_queue] request=5/7 paper_id=2603.13103v1 title=A Feasibility-Enhanced Control Barrier Function Method for Multi-UAV Collision Avoidance
2026-04-08 14:46:53,560 | INFO | [dw_queue] request=6/7 paper_id=2603.11258v1 title=Continuous-time modeling and bootstrap for Schnieper's reserving
2026-04-08 14:46:53,560 | INFO | [dw_queue] request=7/7 paper_id=2602.20404v1 title=$κ$-Explorer: A Unified Framework for Active Model Estimation in MDPs
2026-04-08 14:46:53,560 | INFO | Batch request file created: runs/batch_requests/batch_requests_20260408_144532.jsonl
2026-04-08 14:46:53,920 | INFO | Uploaded batch input file: 13e4e78e-8a5c-4699-98d2-ff25d7114069
2026-04-08 14:46:54,583 | INFO | Batch submitted: 64910aec-9368-4f88-a5fc-1693b177dd6a
2026-04-08 14:46:54,583 | INFO | This pipeline uses Doubleword/OpenAI Batch API (asynchronous batch inference)
2026-04-08 14:46:54,583 | INFO | Waiting for batch to complete...
2026-04-08 14:46:54,790 | INFO | Status: validating
2026-04-08 14:46:54,790 | INFO | Completed: 0/7
2026-04-08 14:47:24,927 | INFO | Status: completed
2026-04-08 14:47:24,927 | INFO | Completed: 7/7
2026-04-08 14:47:24,927 | INFO | Batch completed!
2026-04-08 14:47:25,302 | INFO | Parsed 2603.13103v1: score=0
2026-04-08 14:47:25,302 | INFO | Parsed 2604.05143v1: score=3
2026-04-08 14:47:25,302 | INFO | Parsed 2603.20333v1: score=2
2026-04-08 14:47:25,302 | INFO | Parsed 2603.13803v1: score=6
2026-04-08 14:47:25,302 | INFO | Parsed 2604.02400v1: score=5
2026-04-08 14:47:25,302 | INFO | Parsed 2603.11258v1: score=8
2026-04-08 14:47:25,302 | INFO | Parsed 2602.20404v1: score=2
2026-04-08 14:47:25,303 | INFO | Saved raw batch responses to runs/results/parsed/batch_64910aec-9368-4f88-a5fc-1693b177dd6a_20260408_144532_raw.jsonl
2026-04-08 14:47:25,303 | INFO | Saved parsed evaluations to runs/results/parsed/batch_64910aec-9368-4f88-a5fc-1693b177dd6a_20260408_144532_parsed_success.jsonl (7 entries)
2026-04-08 14:47:25,303 | INFO | Saved parse failures to runs/results/parsed/batch_64910aec-9368-4f88-a5fc-1693b177dd6a_20260408_144532_parse_failures.jsonl (0 entries)
2026-04-08 14:47:25,303 | INFO | Parsed evaluations: 7
2026-04-08 14:47:25,303 | INFO | [score] id=2603.11258v1 score=8 relevant=True needs_summary=True
2026-04-08 14:47:25,303 | INFO | [score] id=2603.13803v1 score=6 relevant=True needs_summary=True
2026-04-08 14:47:25,303 | INFO | [score] id=2604.02400v1 score=5 relevant=False needs_summary=True
2026-04-08 14:47:25,303 | INFO | [score] id=2604.05143v1 score=3 relevant=False needs_summary=True
2026-04-08 14:47:25,303 | INFO | [score] id=2603.20333v1 score=2 relevant=False needs_summary=True
2026-04-08 14:47:25,303 | INFO | [score] id=2602.20404v1 score=2 relevant=False needs_summary=True
2026-04-08 14:47:25,303 | INFO | [score] id=2603.13103v1 score=0 relevant=False needs_summary=False
2026-04-08 14:47:25,303 | INFO | Found 2 relevant papers out of 7 total
2026-04-08 14:47:25,303 | INFO | Returning top 2 papers
2026-04-08 14:47:25,303 | INFO |   1. [8/10] 2603.11258v1
2026-04-08 14:47:25,303 | INFO |   2. [6/10] 2603.13803v1
2026-04-08 14:47:25,303 | INFO | Structured review mode is 'separate': skipping inline pass. Run `python run_structured_review.py` after this run to enrich top papers.
2026-04-08 14:47:25,304 | INFO | Results markdown written to runs/results/digest_20260408_144532.md
2026-04-08 14:47:25,304 | INFO | Slack delivery disabled by config
2026-04-08 14:47:25,304 | INFO | Updated seen_papers tracking for 7 papers with parsed evaluations
2026-04-08 14:47:25,304 | INFO | Run complete. Results file: runs/results/digest_20260408_144532.md
